2025-04-29 00:53:09,341 INFO    StreamThr :3430824 [internal.py:wandb_internal():86] W&B internal server running at pid: 3430824, started at: 2025-04-29 00:53:09.341167
2025-04-29 00:53:09,342 DEBUG   HandlerThread:3430824 [handler.py:handle_request():146] handle_request: status
2025-04-29 00:53:09,343 INFO    WriterThread:3430824 [datastore.py:open_for_write():85] open: /shared/nas2/jk100/partonomy_private/src/models/PLUM/wandb/run-20250429_005309-go7s246y/run-go7s246y.wandb
2025-04-29 00:53:09,345 DEBUG   SenderThread:3430824 [sender.py:send():380] send: header
2025-04-29 00:53:09,353 DEBUG   SenderThread:3430824 [sender.py:send():380] send: run
2025-04-29 00:53:09,585 INFO    SenderThread:3430824 [dir_watcher.py:__init__():211] watching files in: /shared/nas2/jk100/partonomy_private/src/models/PLUM/wandb/run-20250429_005309-go7s246y/files
2025-04-29 00:53:09,585 INFO    SenderThread:3430824 [sender.py:_start_run_threads():1124] run started: go7s246y with start time 1745905989.341491
2025-04-29 00:53:09,591 DEBUG   HandlerThread:3430824 [handler.py:handle_request():146] handle_request: check_version
2025-04-29 00:53:09,591 DEBUG   SenderThread:3430824 [sender.py:send_request():407] send_request: check_version
2025-04-29 00:53:09,668 DEBUG   HandlerThread:3430824 [handler.py:handle_request():146] handle_request: run_start
2025-04-29 00:53:09,714 DEBUG   HandlerThread:3430824 [system_info.py:__init__():32] System info init
2025-04-29 00:53:09,714 DEBUG   HandlerThread:3430824 [system_info.py:__init__():47] System info init done
2025-04-29 00:53:09,714 INFO    HandlerThread:3430824 [system_monitor.py:start():194] Starting system monitor
2025-04-29 00:53:09,714 INFO    SystemMonitor:3430824 [system_monitor.py:_start():158] Starting system asset monitoring threads
2025-04-29 00:53:09,715 INFO    HandlerThread:3430824 [system_monitor.py:probe():214] Collecting system info
2025-04-29 00:53:09,715 INFO    SystemMonitor:3430824 [interfaces.py:start():190] Started cpu monitoring
2025-04-29 00:53:09,716 INFO    SystemMonitor:3430824 [interfaces.py:start():190] Started disk monitoring
2025-04-29 00:53:09,716 INFO    SystemMonitor:3430824 [interfaces.py:start():190] Started gpu monitoring
2025-04-29 00:53:09,716 INFO    SystemMonitor:3430824 [interfaces.py:start():190] Started memory monitoring
2025-04-29 00:53:09,717 INFO    SystemMonitor:3430824 [interfaces.py:start():190] Started network monitoring
2025-04-29 00:53:09,801 DEBUG   HandlerThread:3430824 [system_info.py:probe():196] Probing system
2025-04-29 00:53:09,804 DEBUG   HandlerThread:3430824 [system_info.py:_probe_git():181] Probing git
2025-04-29 00:53:09,812 DEBUG   HandlerThread:3430824 [system_info.py:_probe_git():189] Probing git done
2025-04-29 00:53:09,812 DEBUG   HandlerThread:3430824 [system_info.py:probe():244] Probing system done
