2025-04-04 19:37:02,696 INFO    StreamThr :2680244 [internal.py:wandb_internal():86] W&B internal server running at pid: 2680244, started at: 2025-04-04 19:37:02.695532
2025-04-04 19:37:02,697 DEBUG   HandlerThread:2680244 [handler.py:handle_request():146] handle_request: status
2025-04-04 19:37:02,699 INFO    WriterThread:2680244 [datastore.py:open_for_write():85] open: /shared/nas2/jk100/partonomy_private/src/models/PLUM/wandb/run-20250404_193702-a1rercvf/run-a1rercvf.wandb
2025-04-04 19:37:02,701 DEBUG   SenderThread:2680244 [sender.py:send():380] send: header
2025-04-04 19:37:02,711 DEBUG   SenderThread:2680244 [sender.py:send():380] send: run
2025-04-04 19:37:02,903 INFO    SenderThread:2680244 [dir_watcher.py:__init__():211] watching files in: /shared/nas2/jk100/partonomy_private/src/models/PLUM/wandb/run-20250404_193702-a1rercvf/files
2025-04-04 19:37:02,904 INFO    SenderThread:2680244 [sender.py:_start_run_threads():1124] run started: a1rercvf with start time 1743813422.696359
2025-04-04 19:37:02,909 DEBUG   HandlerThread:2680244 [handler.py:handle_request():146] handle_request: check_version
2025-04-04 19:37:02,909 DEBUG   SenderThread:2680244 [sender.py:send_request():407] send_request: check_version
2025-04-04 19:37:02,992 DEBUG   HandlerThread:2680244 [handler.py:handle_request():146] handle_request: run_start
2025-04-04 19:37:03,065 DEBUG   HandlerThread:2680244 [system_info.py:__init__():32] System info init
2025-04-04 19:37:03,065 DEBUG   HandlerThread:2680244 [system_info.py:__init__():47] System info init done
2025-04-04 19:37:03,065 INFO    HandlerThread:2680244 [system_monitor.py:start():194] Starting system monitor
2025-04-04 19:37:03,065 INFO    SystemMonitor:2680244 [system_monitor.py:_start():158] Starting system asset monitoring threads
2025-04-04 19:37:03,065 INFO    HandlerThread:2680244 [system_monitor.py:probe():214] Collecting system info
2025-04-04 19:37:03,066 INFO    SystemMonitor:2680244 [interfaces.py:start():190] Started cpu monitoring
2025-04-04 19:37:03,066 INFO    SystemMonitor:2680244 [interfaces.py:start():190] Started disk monitoring
2025-04-04 19:37:03,066 INFO    SystemMonitor:2680244 [interfaces.py:start():190] Started gpu monitoring
2025-04-04 19:37:03,067 INFO    SystemMonitor:2680244 [interfaces.py:start():190] Started memory monitoring
2025-04-04 19:37:03,068 INFO    SystemMonitor:2680244 [interfaces.py:start():190] Started network monitoring
2025-04-04 19:37:03,184 DEBUG   HandlerThread:2680244 [system_info.py:probe():196] Probing system
2025-04-04 19:37:03,187 DEBUG   HandlerThread:2680244 [system_info.py:_probe_git():181] Probing git
2025-04-04 19:37:03,198 DEBUG   HandlerThread:2680244 [system_info.py:_probe_git():189] Probing git done
2025-04-04 19:37:03,198 DEBUG   HandlerThread:2680244 [system_info.py:probe():244] Probing system done
