2025-03-18 16:33:45,766 INFO    StreamThr :1652098 [internal.py:wandb_internal():86] W&B internal server running at pid: 1652098, started at: 2025-03-18 16:33:45.765364
2025-03-18 16:33:45,767 DEBUG   HandlerThread:1652098 [handler.py:handle_request():146] handle_request: status
2025-03-18 16:33:45,769 INFO    WriterThread:1652098 [datastore.py:open_for_write():85] open: /shared/nas2/jk100/partonomy_private/src/models/PLUM/wandb/run-20250318_163345-dfly4fqk/run-dfly4fqk.wandb
2025-03-18 16:33:45,769 DEBUG   SenderThread:1652098 [sender.py:send():380] send: header
2025-03-18 16:33:45,778 DEBUG   SenderThread:1652098 [sender.py:send():380] send: run
2025-03-18 16:33:45,988 DEBUG   HandlerThread:1652098 [handler.py:handle_request():146] handle_request: check_version
2025-03-18 16:33:46,018 INFO    SenderThread:1652098 [dir_watcher.py:__init__():211] watching files in: /shared/nas2/jk100/partonomy_private/src/models/PLUM/wandb/run-20250318_163345-dfly4fqk/files
2025-03-18 16:33:46,019 INFO    SenderThread:1652098 [sender.py:_start_run_threads():1124] run started: dfly4fqk with start time 1742333625.766123
2025-03-18 16:33:46,019 DEBUG   SenderThread:1652098 [sender.py:send_request():407] send_request: check_version
2025-03-18 16:33:46,076 DEBUG   HandlerThread:1652098 [handler.py:handle_request():146] handle_request: run_start
2025-03-18 16:33:46,771 DEBUG   HandlerThread:1652098 [system_info.py:__init__():32] System info init
2025-03-18 16:33:46,771 DEBUG   HandlerThread:1652098 [system_info.py:__init__():47] System info init done
2025-03-18 16:33:46,771 INFO    HandlerThread:1652098 [system_monitor.py:start():194] Starting system monitor
2025-03-18 16:33:46,798 INFO    SystemMonitor:1652098 [system_monitor.py:_start():158] Starting system asset monitoring threads
2025-03-18 16:33:46,798 INFO    HandlerThread:1652098 [system_monitor.py:probe():214] Collecting system info
2025-03-18 16:33:46,816 INFO    SystemMonitor:1652098 [interfaces.py:start():190] Started cpu monitoring
2025-03-18 16:33:46,826 INFO    SystemMonitor:1652098 [interfaces.py:start():190] Started disk monitoring
2025-03-18 16:33:46,840 INFO    SystemMonitor:1652098 [interfaces.py:start():190] Started gpu monitoring
2025-03-18 16:33:46,840 INFO    SystemMonitor:1652098 [interfaces.py:start():190] Started memory monitoring
2025-03-18 16:33:46,841 INFO    SystemMonitor:1652098 [interfaces.py:start():190] Started network monitoring
2025-03-18 16:33:46,900 DEBUG   HandlerThread:1652098 [system_info.py:probe():196] Probing system
2025-03-18 16:33:46,903 DEBUG   HandlerThread:1652098 [system_info.py:_probe_git():181] Probing git
2025-03-18 16:33:46,917 DEBUG   HandlerThread:1652098 [system_info.py:_probe_git():189] Probing git done
2025-03-18 16:33:46,917 DEBUG   HandlerThread:1652098 [system_info.py:probe():244] Probing system done
